Iee_Data,Iee_Ultimo,Iee_Abertura,Iee_Maxima,Iee_Minima,Iee_Variacao
2013-07-31,25929.81,26009.93,26043.62,25787.22,-0.59
2013-08-01,26012.96,25953.27,26083.1,25772.85,0.32
2013-08-02,25667.97,26019.25,26150.84,25667.97,-1.33
2013-08-05,25822.56,25665.33,25912.58,25583.88,0.6
2013-08-06,25357.78,25771.61,25833.67,25357.78,-1.8
2013-08-07,25566.07,25320.06,25696.62,25288.44,0.82
2013-08-08,25954.62,25613.41,26020.68,25479.25,1.52
2013-08-09,26013.16,26020.08,26228.45,25911.27,0.23
2013-08-12,26112.28,26120.11,26542.21,26065.52,0.38
2013-08-13,26217.42,26137.82,26261.04,26043.68,0.4
2013-08-14,26150.97,26233.83,26342.3,26068.36,-0.25
2013-08-15,25792.43,26058.32,26068.44,25595.86,-1.37
2013-08-16,25821.93,25791.33,25839.88,25619.38,0.11
2013-08-19,25604.29,25717.79,25894.92,25531.45,-0.84
2013-08-20,25401.85,25570.7,25642.93,25364.51,-0.79
2013-08-21,25367.57,25273.92,25601.67,25254.58,-0.13
2013-08-22,25606.28,25490.56,25646.1,25457.87,0.94
2013-08-23,25707.79,25633.15,25775.65,25439.6,0.4
2013-08-26,25424.73,25738.62,25783.31,25424.73,-1.1
2013-08-27,25245.14,25364.46,25440.23,25157.06,-0.71
2013-08-28,25220.74,25298.52,25498.51,25186.46,-0.1
2013-08-29,25267.41,25235.5,25544.44,25207.88,0.19
2013-08-30,25316.0,25291.91,25462.36,25076.72,0.19
2013-09-02,25736.11,25412.95,25888.9,25412.95,1.66
2013-09-03,25753.18,25694.22,25950.42,25692.1,0.07
2013-09-04,26086.06,25754.78,26134.53,25636.99,1.29
2013-09-05,26584.81,26112.11,26623.01,26043.76,1.91
2013-09-06,26918.68,26666.55,26987.48,26565.45,1.26
2013-09-09,27329.78,26894.59,27376.51,26894.59,1.53
2013-09-10,27175.5,27406.28,27524.13,27065.47,-0.56
2013-09-11,27064.62,27158.34,27257.84,26963.55,-0.41
2013-09-12,26799.65,27058.04,27175.17,26730.83,-0.98
2013-09-13,26904.28,26831.71,26960.98,26802.96,0.39
2013-09-16,27074.18,26967.51,27185.88,26957.82,0.63
2013-09-17,27230.03,27059.52,27375.38,27052.09,0.58
2013-09-18,27375.96,27214.36,27456.63,27042.09,0.54
2013-09-19,27132.95,27393.92,27440.71,27102.68,-0.89
2013-09-20,26809.51,27127.66,27260.15,26782.91,-1.19
2013-09-23,27105.3,26882.05,27216.78,26878.97,1.1
2013-09-24,27261.34,27186.15,27362.99,27046.33,0.58
2013-09-25,27211.24,27212.76,27297.83,27094.17,-0.18
2013-09-26,27022.45,27282.79,27292.57,27022.45,-0.69
2013-09-27,27186.76,27043.0,27327.19,27043.0,0.61
2013-09-30,27037.79,27154.62,27201.74,26954.07,-0.55
2013-10-01,27041.07,27051.81,27085.38,26885.86,0.01
2013-10-02,27120.22,27065.22,27236.22,26979.52,0.29
2013-10-03,26998.41,27163.96,27189.07,26916.98,-0.45
2013-10-04,26897.5,27012.54,27074.01,26890.29,-0.37
2013-10-07,26851.4,26897.81,26937.49,26775.03,-0.17
2013-10-08,26757.82,26835.46,26940.83,26686.16,-0.35
2013-10-09,26795.19,26775.03,26925.1,26616.26,0.14
2013-10-10,27174.89,26902.52,27206.45,26866.3,1.42
2013-10-11,27245.48,27208.6,27322.73,27094.09,0.26
2013-10-14,27496.09,27260.84,27581.8,27185.33,0.92
2013-10-15,27563.81,27563.79,27633.32,27411.07,0.25
2013-10-16,27583.95,27597.47,27810.77,27488.38,0.07
2013-10-17,27579.62,27571.17,27622.06,27436.74,-0.02
2013-10-18,27809.69,27594.69,27907.63,27587.33,0.83
2013-10-21,27812.25,27856.13,27951.22,27786.7,0.01
2013-10-22,28121.12,27872.4,28190.79,27828.5,1.11
2013-10-23,27909.5,28132.9,28172.07,27909.5,-0.75
2013-10-24,27617.82,27918.42,27990.96,27463.7,-1.05
2013-10-25,27422.28,27609.56,27666.57,27390.89,-0.71
2013-10-28,27780.11,27425.07,27860.28,27398.74,1.3
2013-10-29,27640.35,27877.69,27912.11,27609.25,-0.5
2013-10-30,27607.19,27707.57,27733.16,27470.4,-0.12
2013-10-31,27821.26,27636.66,27836.3,27485.13,0.78
2013-11-01,27540.65,27833.96,27872.68,27509.78,-1.01
2013-11-04,27518.76,27571.39,27675.6,27469.46,-0.08
2013-11-05,27067.29,27506.17,27565.0,27016.26,-1.64
2013-11-06,26583.19,27080.29,27080.29,26500.37,-1.79
2013-11-07,26371.47,26565.29,26860.48,26371.47,-0.8
2013-11-08,26205.37,26381.69,26493.32,25890.67,-0.63
2013-11-11,26262.64,26246.45,26335.73,26187.77,0.22
2013-11-12,26257.88,26249.21,26300.23,26105.54,-0.02
2013-11-13,26447.64,26240.73,26448.44,26155.36,0.72
2013-11-14,27057.26,26510.12,27153.34,26510.12,2.31
2013-11-18,27420.84,27081.22,27679.33,27081.22,1.34
2013-11-19,26750.19,27391.84,27391.84,26710.95,-2.45
2013-11-21,26788.33,26638.06,26896.36,26459.87,0.14
2013-11-22,26846.16,26733.67,27039.25,26591.85,0.22
2013-11-25,26951.21,26937.03,27012.02,26690.0,0.39
2013-11-26,26806.23,26938.09,27178.69,26781.87,-0.54
2013-11-27,26814.29,26867.09,26915.57,26672.53,0.03
2013-11-28,26646.84,26897.1,27071.21,26646.84,-0.62
2013-11-29,27027.65,26710.97,27027.65,26667.3,1.43
2013-12-02,26790.72,26930.91,27099.19,26790.72,-0.88
2013-12-03,26341.21,26715.3,26743.99,26314.33,-1.68
2013-12-04,26071.34,26423.68,26481.84,26039.43,-1.02
2013-12-05,26179.7,26145.28,26485.33,26088.99,0.42
2013-12-06,26407.9,26273.86,26530.83,26230.69,0.87
2013-12-09,26512.0,26475.71,26545.45,26338.95,0.39
2013-12-10,26380.09,26564.86,26637.99,26324.19,-0.5
2013-12-11,26075.64,26384.72,26457.63,26075.64,-1.15
2013-12-12,26201.35,26109.29,26330.02,26063.55,0.48
2013-12-13,26141.73,26247.6,26360.99,26122.52,-0.23
2013-12-16,25974.7,26217.31,26250.12,25971.02,-0.64
2013-12-17,26047.15,25985.32,26168.74,25954.27,0.28
2013-12-18,26321.0,26127.13,26677.88,26125.45,1.05
2013-12-19,26805.27,26360.48,26844.2,26348.95,1.84
2013-12-20,26650.53,26835.5,27034.01,26529.84,-0.58
2013-12-23,26547.94,26673.04,26760.37,26521.09,-0.38
2013-12-24,26547.94,26547.94,26547.94,26547.94,0.0
2013-12-26,26389.37,26597.69,26693.4,26378.25,-0.6
2013-12-27,26301.71,26350.85,26441.99,26301.71,-0.33
2013-12-30,26250.84,26367.7,26596.03,26238.08,-0.19
2014-01-02,25616.86,26264.93,26315.76,25616.86,-2.42
2014-01-03,26348.26,25713.79,26348.26,25713.79,2.86
2014-01-06,26448.07,26337.72,26478.49,26026.53,0.38
2014-01-07,26014.96,26520.77,26623.41,26014.96,-1.64
2014-01-08,25854.02,26043.22,26090.36,25794.81,-0.62
2014-01-09,25457.68,25847.25,25898.27,25380.77,-1.53
2014-01-10,25597.8,25468.96,25665.88,25358.48,0.55
2014-01-13,25403.21,25636.4,25708.51,25371.17,-0.76
2014-01-14,25640.82,25450.29,25740.69,25425.62,0.94
2014-01-15,25976.53,25672.71,26093.43,25621.92,1.31
2014-01-16,25926.27,25958.54,26234.87,25926.27,-0.19
2014-01-17,25778.03,25967.79,25993.85,25735.45,-0.57
2014-01-20,25489.83,25774.11,25790.04,25489.83,-1.12
2014-01-21,25417.08,25563.12,25646.65,25392.7,-0.29
2014-01-22,25659.04,25484.97,25758.33,25446.17,0.95
2014-01-23,25260.56,25651.27,25712.43,25260.56,-1.55
2014-01-24,25013.49,25226.02,25276.72,24907.41,-0.98
2014-01-27,24964.12,25005.07,25192.04,24891.86,-0.2
2014-01-28,25222.57,25123.11,25347.47,25086.43,1.04
2014-01-29,25112.51,25162.42,25285.7,25005.78,-0.44
2014-01-30,24947.81,25202.58,25348.15,24920.63,-0.66
2014-01-31,25207.56,24849.17,25207.56,24826.91,1.04
2014-02-03,24673.89,25176.55,25232.64,24662.59,-2.12
2014-02-04,24574.26,24694.38,24719.15,24514.72,-0.4
2014-02-05,24175.27,24534.71,24578.47,24078.78,-1.62
2014-02-06,24489.22,24388.44,24805.83,24221.82,1.3
2014-02-07,24467.61,24504.5,24725.57,24379.25,-0.09
2014-02-10,24192.99,24430.33,24497.17,24192.99,-1.12
2014-02-11,24320.95,24274.58,24454.8,24097.18,0.53
2014-02-12,24366.74,24394.91,24457.28,24296.66,0.19
2014-02-13,23940.04,24336.91,24336.91,23795.68,-1.75
2014-02-14,23744.74,23991.04,24260.27,23744.74,-0.82
2014-02-17,22752.08,23761.76,23763.59,22752.08,-4.18
2014-02-18,21826.66,22800.17,22800.17,21826.66,-4.07
2014-02-19,22311.65,21720.51,22463.88,21720.51,2.22
2014-02-20,22756.37,22292.07,22822.16,22182.7,1.99
2014-02-21,22785.1,22786.61,23047.53,22652.97,0.13
2014-02-24,22879.85,22801.01,22911.02,22717.83,0.42
2014-02-25,22444.82,22788.09,22791.77,22429.51,-1.9
2014-02-26,22505.21,22488.29,22687.53,22450.59,0.27
2014-02-27,23079.39,22637.93,23146.24,22577.4,2.55
2014-02-28,23057.55,23137.3,23205.5,22850.85,-0.09
2014-03-05,22722.9,23003.85,23054.77,22688.35,-1.45
2014-03-06,22914.59,22768.03,23153.7,22720.91,0.84
2014-03-07,22167.93,22902.63,22915.98,22128.57,-3.26
2014-03-10,21750.48,22192.15,22192.15,21673.42,-1.88
2014-03-11,21953.46,21840.1,22205.44,21840.1,0.93
2014-03-12,22273.01,21896.52,22273.01,21883.39,1.46
2014-03-13,22800.23,22357.29,22829.04,22346.05,2.37
2014-03-14,22311.92,22871.58,23065.92,22176.99,-2.14
2014-03-17,22157.44,22292.89,22470.35,22055.08,-0.69
2014-03-18,22658.74,22168.29,22749.57,22036.44,2.26
2014-03-19,22942.17,22633.4,23021.46,22633.4,1.25
2014-03-20,23315.63,22934.31,23384.81,22856.2,1.63
2014-03-21,23511.55,23202.48,23580.27,22939.45,0.84
2014-03-24,23654.79,23568.67,23787.03,23487.05,0.61
2014-03-25,23796.85,23690.64,23869.19,23615.94,0.6
2014-03-26,23775.46,23895.71,24040.85,23738.85,-0.09
2014-03-27,24495.63,23825.6,24638.39,23791.14,3.03
2014-03-28,24617.24,24581.6,24944.19,24531.55,0.5
2014-03-31,24838.77,24674.96,24984.3,24657.45,0.9
2014-04-01,24603.5,24910.72,24962.56,24325.87,-0.95
2014-04-02,25295.47,25020.57,25496.84,24605.98,2.81
2014-04-03,25128.53,25300.67,25541.63,24987.75,-0.66
2014-04-04,25062.1,25337.45,25517.52,25062.1,-0.26
2014-04-07,25145.97,25186.98,25442.69,25131.28,0.33
2014-04-08,24985.43,25327.03,25684.19,24913.71,-0.64
2014-04-09,24406.07,24932.93,24945.5,24183.85,-2.32
2014-04-10,24478.93,24405.83,24570.99,24324.44,0.3
2014-04-11,24691.97,24462.89,24790.74,24306.37,0.87
2014-04-14,25078.78,24739.51,25166.7,24689.19,1.57
2014-04-15,24983.16,25032.03,25212.94,24826.82,-0.38
2014-04-16,25091.63,25108.73,25295.08,24933.23,0.43
2014-04-17,25588.84,25151.05,25733.72,25151.05,1.98
2014-04-22,26009.19,25680.78,26046.77,25565.06,1.64
2014-04-23,25888.81,25959.42,26088.73,25814.53,-0.46
2014-04-24,25891.8,25932.25,26002.81,25664.74,0.01
2014-04-25,25471.71,25844.89,25844.89,25471.71,-1.62
2014-04-28,25431.42,25434.47,25568.51,25263.34,-0.16
2014-04-29,25463.95,25507.35,25964.34,25400.13,0.13
2014-04-30,25845.08,25458.64,25845.08,25327.48,1.5
2014-05-02,26292.22,25845.17,26364.16,25663.04,1.73
2014-05-05,26837.47,26411.19,26837.47,26253.9,2.07
2014-05-06,27062.79,26898.51,27131.92,26733.7,0.84
2014-05-07,27538.14,27049.94,27590.58,26900.95,1.76
2014-05-08,27155.58,27505.52,27569.88,27089.61,-1.39
2014-05-09,26745.94,27158.97,27302.21,26682.78,-1.51
2014-05-12,27224.66,26770.24,27439.05,26760.27,1.79
2014-05-13,27126.67,27211.72,27493.89,27076.73,-0.36
2014-05-14,27520.56,27186.44,27652.7,27137.59,1.45
2014-05-15,26929.1,27499.92,27538.34,26901.77,-2.15
2014-05-16,27010.67,27028.96,27330.35,26985.36,0.3
2014-05-19,26729.43,27009.34,27029.81,26677.59,-1.04
2014-05-20,26377.95,26765.96,26992.83,26375.57,-1.31
2014-05-21,26337.58,26514.03,26640.78,26223.19,-0.15
2014-05-22,26716.72,26347.23,26734.27,26309.32,1.44
2014-05-23,26818.22,26732.8,26918.71,26678.41,0.38
2014-05-26,26959.05,26865.14,27048.13,26865.14,0.53
2014-05-27,26380.47,26981.31,26981.31,26329.91,-2.15
2014-05-28,26593.7,26437.3,26672.89,26330.92,0.81
2014-05-29,26644.97,26659.02,26785.01,26520.99,0.19
2014-05-30,26328.72,26568.59,26641.27,26295.17,-1.19
2014-06-02,26348.59,26365.35,26580.99,26241.79,0.08
2014-06-03,26534.81,26350.32,26595.4,26250.29,0.71
2014-06-04,26529.2,26524.5,26648.09,26472.43,-0.02
2014-06-05,26522.92,26555.65,26800.5,26423.06,-0.02
2014-06-06,26962.51,26740.56,27157.92,26722.75,1.66
2014-06-09,27615.75,26996.23,27638.03,26960.72,2.42
2014-06-10,27867.76,27631.89,27930.73,27631.89,0.91
2014-06-11,28203.59,27974.84,28324.09,27974.84,1.21
2014-06-13,28029.71,28156.22,28227.68,27994.75,-0.62
2014-06-16,28019.97,28012.19,28047.13,27863.06,-0.03
2014-06-17,28126.06,28032.77,28179.24,28028.67,0.38
2014-06-18,28845.84,28220.32,28953.94,28201.97,2.56
2014-06-20,28326.32,28770.67,28806.23,28326.32,-1.8
2014-06-23,28155.93,28376.92,28382.75,28101.52,-0.6
2014-06-24,28388.7,28185.83,28536.41,28127.03,0.83
2014-06-25,28356.7,28419.59,28636.78,28302.65,-0.11
2014-06-26,28346.2,28415.11,28500.19,28266.3,-0.04
2014-06-27,28191.38,28363.5,28499.66,28146.99,-0.55
2014-06-30,28133.81,28220.88,28221.76,27976.33,-0.2
2014-07-01,27954.87,28178.2,28254.11,27849.66,-0.64
2014-07-02,27758.07,27990.88,28017.16,27629.67,-0.7
2014-07-03,27823.67,27655.38,27885.5,27606.11,0.24
2014-07-04,28293.07,27884.17,28325.94,27848.36,1.69
2014-07-07,28331.57,28245.36,28408.13,28122.17,0.14
2014-07-08,28337.6,28370.73,28498.25,28294.85,0.02
2014-07-10,28823.96,28497.03,28888.48,28491.28,1.72
2014-07-11,28977.21,28838.94,29065.64,28797.88,0.53
2014-07-14,29287.01,29051.71,29334.15,29051.71,1.07
2014-07-15,29382.94,29286.79,29441.35,29220.17,0.33
2014-07-16,29129.51,29477.84,29529.37,29047.71,-0.86
2014-07-17,29027.89,29066.32,29166.32,28990.35,-0.35
2014-07-18,29487.21,29281.61,29727.33,29281.61,1.58
2014-07-21,29741.82,29484.21,29828.95,29454.01,0.86
2014-07-22,30079.17,29809.46,30146.89,29806.75,1.13
2014-07-23,29746.58,30019.23,30020.19,29630.92,-1.11
2014-07-24,30008.06,29817.37,30097.58,29782.04,0.88
2014-07-25,29717.94,29989.74,30056.82,29690.46,-0.97
2014-07-28,29738.99,29797.62,29856.6,29670.58,0.07
2014-07-29,29106.9,29780.26,29803.46,29106.9,-2.13
2014-07-30,28951.5,29154.94,29311.14,28900.82,-0.53
2014-07-31,28369.58,28845.78,28845.78,28279.56,-2.01
2014-08-01,28543.39,28287.88,28606.0,28144.83,0.61
2014-08-04,29054.84,28623.98,29062.09,28613.45,1.79
2014-08-05,28774.06,28995.07,29163.41,28701.71,-0.97
2014-08-06,28859.44,28756.78,29026.71,28568.72,0.3
2014-08-07,28888.06,28897.85,28994.97,28796.0,0.1
2014-08-08,28992.08,28850.73,28992.34,28680.42,0.36
2014-08-11,29349.7,29053.44,29458.42,29035.43,1.23
2014-08-12,29297.63,29391.2,29408.11,29215.0,-0.18
2014-08-13,29082.09,29379.44,29521.2,28986.59,-0.74
2014-08-14,29105.05,29039.07,29349.01,28944.79,0.08
2014-08-15,29698.94,29268.08,29719.6,29268.08,2.04
2014-08-18,29781.37,29781.26,29941.66,29707.78,0.28
2014-08-19,30028.05,29776.77,30105.64,29703.89,0.83
2014-08-20,30404.56,29983.09,30453.04,29950.7,1.25
2014-08-21,30714.9,30406.58,30714.9,30406.58,1.02
2014-08-22,30452.5,30671.24,30671.24,30328.12,-0.85
2014-08-25,30866.52,30582.14,30866.52,30557.89,1.36
2014-08-26,30733.48,30909.95,30994.05,30588.27,-0.43
2014-08-27,31064.97,30857.55,31166.21,30855.54,1.08
2014-08-28,30847.82,31014.45,31316.84,30847.82,-0.7
2014-08-29,31171.18,30955.7,31283.03,30817.53,1.05
2014-09-01,31164.53,31226.61,31605.31,31164.53,-0.02
2014-09-02,31233.83,31228.73,31484.84,30959.58,0.22
2014-09-03,31478.25,31289.41,31617.57,31283.85,0.78
2014-09-04,31188.06,31358.16,31627.75,31188.06,-0.92
2014-09-05,31085.51,31236.92,31465.0,31085.51,-0.33
2014-09-08,30120.93,31187.98,31364.82,30120.93,-3.1
2014-09-09,29495.86,29920.8,30049.5,29482.28,-2.08
2014-09-10,29462.06,29414.75,29621.47,29188.45,-0.11
2014-09-11,29475.98,29554.54,29674.16,29376.03,0.05
2014-09-12,29005.53,29374.24,29379.1,28956.79,-1.6
2014-09-15,29036.96,29078.77,29166.71,28840.92,0.11
2014-09-16,29255.77,29050.93,29528.52,28728.66,0.75
2014-09-17,29073.49,29397.83,29544.04,29068.02,-0.62
2014-09-18,28683.47,29039.25,29080.35,28657.6,-1.34
2014-09-19,28419.12,28623.11,28839.77,28377.14,-0.92
2014-09-22,27824.16,28339.4,28339.4,27614.75,-2.09
2014-09-23,27663.98,27732.77,28108.83,27595.31,-0.58
2014-09-24,27705.39,27577.41,27785.85,27423.03,0.15
2014-09-25,27859.25,27695.18,27939.37,27680.7,0.56
2014-09-26,28025.53,27892.08,28052.4,27651.57,0.6
2014-09-29,27320.57,27776.35,27778.24,27226.11,-2.52
2014-09-30,27596.08,27278.35,27596.08,27151.8,1.01
2014-10-01,26897.95,27468.67,27468.67,26774.87,-2.53
2014-10-02,26830.01,26835.37,26985.59,26610.55,-0.25
2014-10-03,27144.35,26952.08,27223.71,26719.55,1.17
2014-10-06,27906.13,27995.13,28645.53,27817.19,2.81
2014-10-07,28417.95,28097.94,28538.47,28097.94,1.83
2014-10-08,28413.74,28558.71,28787.29,28004.5,-0.01
2014-10-09,28072.2,28463.35,28786.74,28061.16,-1.2
2014-10-10,27474.62,27865.8,27977.1,27474.62,-2.13
2014-10-13,28134.48,27626.47,28499.32,27591.96,2.4
2014-10-14,28035.85,28070.22,28293.15,27755.51,-0.35
2014-10-15,27349.88,27929.2,27929.2,27016.83,-2.45
2014-10-16,26939.96,27013.71,27136.9,26678.53,-1.5
2014-10-17,27538.31,27086.25,27748.23,27026.57,2.22
2014-10-20,27169.05,27517.9,27517.9,27055.78,-1.34
2014-10-21,26158.6,26990.46,26990.46,26083.85,-3.72
2014-10-22,26109.5,26114.95,26558.21,26024.86,-0.19
2014-10-23,25139.0,26017.38,26017.38,25111.49,-3.72
2014-10-24,25779.43,25146.43,26189.93,25010.31,2.55
2014-10-27,24971.01,25223.76,25223.76,24054.8,-3.14
2014-10-28,25834.75,25017.93,25837.3,25017.93,3.46
2014-10-29,26036.5,25792.73,26242.35,25649.22,0.78
2014-10-30,26149.23,26251.58,26339.6,25912.54,0.43
2014-10-31,26451.47,26123.75,26456.8,25962.67,1.16
2014-11-03,26439.37,26416.39,26543.1,26068.51,-0.05
2014-11-04,26636.51,26452.33,26650.07,26200.88,0.75
2014-11-05,26519.51,26597.59,26688.1,26296.64,-0.44
2014-11-06,26206.98,26394.75,26554.11,26110.28,-1.18
2014-11-07,26474.05,26162.48,26573.08,25942.89,1.02
2014-11-10,26759.9,26560.15,26903.73,26560.15,1.08
2014-11-11,26802.33,26699.43,26988.55,26691.9,0.16
2014-11-12,26683.81,26792.49,27001.48,26605.93,-0.44
2014-11-13,26270.87,26639.4,26754.54,26248.44,-1.55
2014-11-14,26020.09,26048.69,26181.32,25726.54,-0.95
2014-11-17,25835.19,26029.24,26249.7,25802.26,-0.71
2014-11-18,26193.02,25891.41,26220.93,25815.2,1.39
2014-11-19,26874.47,26232.64,26944.09,26188.52,2.6
2014-11-21,28019.1,27031.0,28103.29,27031.0,4.26
2014-11-24,28115.25,28079.31,28427.82,28042.08,0.34
2014-11-25,28007.92,28260.73,28662.25,27986.44,-0.38
2014-11-26,27791.5,28127.12,28394.29,27791.5,-0.77
2014-11-27,28225.7,27794.62,28491.28,27771.56,1.56
2014-11-28,28314.98,28203.78,28639.56,28203.78,0.32
2014-12-01,27608.12,28166.45,28233.84,27317.87,-2.5
2014-12-02,27702.33,27621.73,27878.89,27419.47,0.34
2014-12-03,27710.3,27793.25,27908.09,27409.96,0.03
2014-12-04,27522.56,27736.89,27809.09,27271.11,-0.68
2014-12-05,27589.25,27546.82,27727.83,27446.7,0.24
2014-12-08,27131.77,27612.94,27762.74,27085.77,-1.66
2014-12-09,27095.51,27059.39,27212.31,26988.44,-0.13
2014-12-10,26750.56,27135.03,27268.8,26594.06,-1.27
2014-12-11,26849.04,26710.21,26851.49,26539.54,0.37
2014-12-12,26655.94,26764.21,27087.92,26556.1,-0.72
2014-12-15,26411.4,26670.12,26766.8,26181.43,-0.92
2014-12-16,25544.88,26221.63,26221.63,25477.79,-3.28
2014-12-17,26307.32,25559.24,26633.77,25522.8,2.98
2014-12-18,25950.18,26359.02,26725.15,25929.76,-1.36
2014-12-19,26281.62,25932.17,26414.44,25919.97,1.28
2014-12-22,26615.66,26292.39,26697.58,26287.99,1.27
2014-12-23,26783.48,26566.46,26936.57,26504.42,0.63
2014-12-26,27015.48,26810.44,27359.26,26791.44,0.87
2014-12-29,27309.61,26995.35,27538.75,26980.74,1.09
2014-12-30,27161.26,27397.63,27570.06,27106.74,-0.54
2015-01-02,26473.35,27131.67,27131.67,26239.58,-2.53
2015-01-05,26189.85,26302.53,26325.24,25972.19,-1.07
2015-01-06,26630.41,26326.39,26705.02,26210.63,1.68
2015-01-07,27074.18,26701.05,27316.49,26701.05,1.67
2015-01-08,27152.12,27224.28,27385.34,26848.78,0.29
2015-01-09,25774.12,27027.69,27027.69,25743.29,-5.08
2015-01-12,25579.81,25747.9,25880.84,25441.08,-0.75
2015-01-13,25806.09,25760.44,25999.77,25691.83,0.88
2015-01-14,26211.32,25773.66,26241.48,25688.37,1.57
2015-01-15,26024.98,26224.87,26684.29,25994.27,-0.71
2015-01-16,26538.66,26050.48,26771.33,25934.75,1.97
2015-01-19,25314.81,26470.33,26515.54,25295.53,-4.61
2015-01-20,25202.7,25400.75,25612.53,25031.22,-0.44
2015-01-21,25440.19,25308.79,25455.47,25030.07,0.94
2015-01-22,25147.93,25510.3,25956.42,25059.43,-1.15
2015-01-23,24867.91,25053.21,25240.18,24788.38,-1.11
2015-01-26,24681.57,24789.13,24789.13,24396.11,-0.75
2015-01-27,24784.35,24597.67,24843.1,24191.59,0.42
2015-01-28,24851.73,24655.87,24924.41,24529.06,0.27
2015-01-29,25416.35,24810.52,25423.0,24605.85,2.27
2015-01-30,24635.26,25130.6,25130.6,24555.74,-3.07
2015-02-02,25474.93,24669.02,25671.48,24567.05,3.41
2015-02-03,25343.45,25651.3,25917.91,25163.21,-0.52
2015-02-04,25031.36,25313.92,25503.62,25012.42,-1.23
2015-02-05,24779.63,24955.84,25175.22,24745.07,-1.01
2015-02-06,24480.53,24707.25,24718.47,24331.67,-1.21
2015-02-09,24512.13,24412.69,24731.11,24108.03,0.13
2015-02-10,24249.27,24408.4,24571.63,24249.27,-1.07
2015-02-11,24185.86,24247.22,24316.1,24022.49,-0.26
2015-02-12,24988.07,24278.22,24988.07,24277.82,3.32
2015-02-13,25391.92,24942.48,25485.52,24942.48,1.62
2015-02-18,25795.79,25503.77,26039.11,25399.92,1.59
2015-02-19,26097.6,25702.28,26270.55,25675.08,1.17
2015-02-20,25673.35,26169.32,26191.31,25556.32,-1.63
2015-02-23,25476.54,25619.27,25840.11,25402.02,-0.77
2015-02-24,25831.39,25471.27,25979.16,25441.31,1.39
2015-02-25,26180.72,25714.16,26239.18,25633.86,1.35
2015-02-26,26844.04,26257.63,26853.36,25929.77,2.53
2015-02-27,26521.88,26849.99,27020.61,26436.71,-1.2
2015-03-02,26284.22,26528.47,26569.77,26200.12,-0.9
2015-03-03,26220.84,26388.39,26486.7,26072.21,-0.24
2015-03-04,25799.7,26116.83,26116.83,25771.18,-1.61
2015-03-05,25796.68,25831.62,26059.87,25774.26,-0.01
2015-03-06,25788.51,25828.51,25933.31,25674.93,-0.03
2015-03-09,25158.03,25658.93,25658.93,25158.03,-2.44
2015-03-10,25175.39,25095.4,25719.78,24956.27,0.07
2015-03-11,25418.63,25284.93,25469.95,25185.87,0.97
2015-03-12,25997.75,25601.74,25997.75,25601.74,2.28
2015-03-13,25765.34,25778.29,25798.93,25537.38,-0.89
2015-03-16,25805.63,25866.08,26059.17,25689.78,0.16
2015-03-17,26259.15,25804.08,26374.89,25714.28,1.76
2015-03-18,26779.68,26223.89,26991.31,26108.56,1.98
2015-03-19,26684.7,26768.8,26851.81,26553.31,-0.35
2015-03-20,27658.17,26758.52,27757.64,26758.52,3.65
2015-03-23,27561.09,27598.62,27811.4,27499.95,-0.35
2015-03-24,27768.84,27569.43,27949.93,27534.43,0.75
2015-03-25,27492.58,27913.7,28055.42,27492.58,-0.99
2015-03-26,27030.8,27426.73,27426.73,26762.27,-1.68
2015-03-27,26927.19,26975.86,27257.81,26795.28,-0.38
2015-03-30,27561.98,26851.14,27631.49,26851.14,2.36
2015-03-31,27504.07,27481.88,27684.45,27414.15,-0.21
2015-04-01,28250.33,27603.05,28406.79,27593.67,2.71
2015-04-02,28457.1,28319.7,28701.98,28319.7,0.73
2015-04-06,28824.31,28527.53,29204.84,28527.53,1.29
2015-04-07,28471.9,28840.71,28954.72,28378.47,-1.22
2015-04-08,28333.25,28621.22,28802.81,28286.6,-0.49
2015-04-09,28478.11,28321.63,28600.87,28230.67,0.51
2015-04-10,28551.62,28472.42,28653.6,28421.99,0.26
2015-04-13,28693.97,28569.26,28775.61,28445.52,0.5
2015-04-14,28628.85,28793.6,28902.92,28567.5,-0.23
2015-04-15,28836.53,28686.29,28973.56,28657.02,0.73
2015-04-16,28855.62,28813.56,29073.15,28725.16,0.07
2015-04-17,28700.43,28769.6,28874.24,28622.62,-0.54
2015-04-20,28613.14,28758.61,28887.42,28337.6,-0.3
2015-04-22,28896.67,28641.33,29049.66,28641.33,0.99
2015-04-23,29283.42,28857.2,29340.61,28795.17,1.34
2015-04-24,29391.29,29375.33,29551.78,29368.68,0.37
2015-04-27,29022.05,29403.76,29570.46,28926.41,-1.26
2015-04-28,29682.04,29176.33,29691.66,29019.25,2.27
2015-04-29,29538.56,29573.16,29637.35,29351.94,-0.48
2015-04-30,29453.36,29439.88,29692.21,28886.98,-0.29
2015-05-04,30089.77,29492.5,30089.77,29399.46,2.16
2015-05-05,30907.03,30017.26,30926.79,30013.67,2.72
2015-05-06,31076.97,30978.13,31223.91,30902.69,0.55
2015-05-07,30817.55,31022.34,31029.79,30704.01,-0.83
2015-05-08,31261.94,30961.05,31265.33,30742.84,1.44
2015-05-11,31534.55,31352.24,31689.67,31075.39,0.87
2015-05-12,31399.24,31497.71,31804.78,31323.05,-0.43
2015-05-13,30517.47,31398.83,31418.8,30515.62,-2.81
